#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1403636738063555584,-7.674546594892962537e-01,2.179568069788686557e+00,-1.541306982130906111e-01,5.684157824528257574e-01,-7.026639524834068021e-03,-8.224355156741937067e-01,2.130603560621080472e-02
1403636738113555456,-7.645644589325273355e-01,2.171087669177921953e+00,-1.351608560479615473e-01,5.695163545867617527e-01,-5.614270312561807363e-03,-8.217615694537337978e-01,1.809764614527729215e-02
1403636738163555584,-7.616346757095545650e-01,2.162793086108602658e+00,-1.177781652073878055e-01,5.705972878062546272e-01,-5.562158046697005843e-03,-8.210412519553158539e-01,1.670509304546147558e-02
1403636738213555456,-7.586834913810276415e-01,2.154830581913300680e+00,-1.021405888479085255e-01,5.715486197051824480e-01,-5.166883203070306817e-03,-8.204214742319216880e-01,1.463158399446229906e-02
1403636738263555584,-7.576083804196809268e-01,2.148337177270408738e+00,-8.708597544951786340e-02,5.715964528637256237e-01,-5.796717329772774034e-03,-8.203955640352328382e-01,1.396465728607901996e-02
1403636738313555456,-7.567339099787587786e-01,2.142864524469379361e+00,-7.459068123226297864e-02,5.716046444477994593e-01,-5.966820934502625740e-03,-8.204066524088581280e-01,1.286282149964119818e-02
1403636738363555584,-7.555027097127584579e-01,2.136798764220424918e+00,-6.360285038742431729e-02,5.713524454009119014e-01,-6.951989589299986845e-03,-8.205826087080099196e-01,1.233836541464952696e-02
1403636738413555456,-7.548705839653006011e-01,2.131660645280510025e+00,-5.412557773794889060e-02,5.710487532398760280e-01,-7.526095296880832425e-03,-8.207966344125798841e-01,1.181373140660036195e-02
1403636738463555584,-7.534947608125514007e-01,2.125942216345857894e+00,-4.759400603560140497e-02,5.708093897744802581e-01,-8.820563860911623255e-03,-8.209709527738798807e-01,1.027292071462079098e-02
1403636738513555456,-7.538967388000902270e-01,2.121401491050849852e+00,-4.148956725223757608e-02,5.698278633184008513e-01,-1.210674156058042829e-02,-8.216305016691193286e-01,8.541178005558027961e-03
1403636738563555584,-7.546120390735983063e-01,2.118872135259772804e+00,-3.611123639212526076e-02,5.684063673559179852e-01,-1.653325266028240342e-02,-8.225606669424876394e-01,5.899347832626296133e-03
1403636738613555456,-7.549081916342040843e-01,2.117029748630495867e+00,-3.353655658178721771e-02,5.669425126911304957e-01,-2.267258762873293476e-02,-8.234391229115175515e-01,3.186209722467721675e-03
1403636738663555584,-7.559464260075394737e-01,2.116116625610934054e+00,-3.291129559994521170e-02,5.666908129967211938e-01,-2.983550463503825689e-02,-8.233896400331270904e-01,-9.304914859250940865e-04
1403636738713555456,-7.577495368883010451e-01,2.115620620400509022e+00,-3.255456583118837566e-02,5.670594924458215447e-01,-3.835691117892334190e-02,-8.227665896647151644e-01,-5.236250891015824076e-03
1403636738763555584,-7.596750098197133649e-01,2.115469730187513608e+00,-3.392990838849573726e-02,5.692434141768490941e-01,-4.771718627974551319e-02,-8.207176790016763590e-01,-1.036807233432051126e-02
1403636738813555456,-7.614551622890581850e-01,2.117233806081666003e+00,-3.684688976913858688e-02,5.711862765867822267e-01,-5.850845902388106951e-02,-8.185926268622489843e-01,-1.513634395558943226e-02
1403636738863555584,-7.636492778127685899e-01,2.121922129342572738e+00,-4.220592396112933520e-02,5.735660185677238232e-01,-6.984297882695342241e-02,-8.159353307791895604e-01,-1.983725382208965590e-02
1403636738913555456,-7.655953328976236039e-01,2.124283564184585416e+00,-4.835892197173578128e-02,5.745697450663598271e-01,-8.152883953664818995e-02,-8.139837339585709319e-01,-2.555654963112678410e-02
1403636738963555584,-7.668012981651244342e-01,2.127678314748143507e+00,-5.457545840488172567e-02,5.752301911952999447e-01,-9.430397341113709586e-02,-8.119667662493780247e-01,-3.044598894466070058e-02
1403636739013555456,-7.700245405502753604e-01,2.129476570545703495e+00,-6.238715979877542533e-02,5.758307387077694628e-01,-1.078711926360815809e-01,-8.096332551581697512e-01,-3.573175479206078253e-02
1403636739063555584,-7.715172289081092538e-01,2.135996423407298561e+00,-7.263312789999347430e-02,5.753974728775388403e-01,-1.213259958837592939e-01,-8.077547649428706844e-01,-4.159315618036071166e-02
1403636739113555456,-7.726758437910887789e-01,2.144246984536156031e+00,-8.402298907504113235e-02,5.748010759644466283e-01,-1.328271031005473224e-01,-8.058366833779789795e-01,-5.087163722949943068e-02
1403636739163555584,-7.727171495982351201e-01,2.154030647842324342e+00,-9.597704647367416575e-02,5.729189787610825535e-01,-1.428504865262565093e-01,-8.046708604792742747e-01,-6.214811799334383352e-02
1403636739213555456,-7.721734360380284601e-01,2.164006982705969584e+00,-1.093004129090710541e-01,5.719424759728618524e-01,-1.530956510423917283e-01,-8.025075461192091586e-01,-7.365571418202401799e-02
1403636739263555584,-7.712410603637576134e-01,2.175236393962016734e+00,-1.235110213559992981e-01,5.699636190265487956e-01,-1.625801595827841839e-01,-8.007917221861008406e-01,-8.626576594695123390e-02
1403636739313555456,-7.726940048736742339e-01,2.191660548921075868e+00,-1.394394213494569990e-01,5.682463370083834509e-01,-1.713798078758939913e-01,-7.986889553146357956e-01,-9.910103222162909564e-02
1403636739363555584,-7.707153447516389422e-01,2.203855181285569564e+00,-1.537833907977443904e-01,5.658778345126368459e-01,-1.798416807131770490e-01,-7.967403160099018056e-01,-1.124460543104573856e-01
1403636739413555456,-7.688499707484485191e-01,2.216716459999128475e+00,-1.661565231222192907e-01,5.633521741377878200e-01,-1.887601934150844596e-01,-7.948194387361073865e-01,-1.235555627373644411e-01
1403636739463555584,-7.701489211186596240e-01,2.226514105929975784e+00,-1.763696832508750978e-01,5.610658309392539955e-01,-1.981010054329047920e-01,-7.924566276356967975e-01,-1.340657238639884341e-01
1403636739513555456,-7.685595817580580524e-01,2.238402097432346416e+00,-1.857673918515431455e-01,5.588423181224326797e-01,-2.084435469381430428e-01,-7.900643545307445281e-01,-1.415798958726474932e-01
1403636739563555584,-7.669679230757727728e-01,2.250648165505630072e+00,-1.927549839841999069e-01,5.583253997752817277e-01,-2.185290237529919910e-01,-7.867580787909687068e-01,-1.467294762495934546e-01
1403636739613555456,-7.663821049403668484e-01,2.261511152125033508e+00,-1.970030673379245811e-01,5.572623212740093201e-01,-2.272082460685824201e-01,-7.843337769333743603e-01,-1.505179210863905326e-01
1403636739663555584,-7.647987880349234047e-01,2.272807725472705709e+00,-2.008089075265432621e-01,5.552087509287980671e-01,-2.335303413364245850e-01,-7.830974043770965176e-01,-1.548072279489275116e-01
1403636739713555456,-7.633904146354728582e-01,2.283261920051390170e+00,-2.025159294212072747e-01,5.547788909308244421e-01,-2.384613301617943271e-01,-7.812725843204378906e-01,-1.580181166331768861e-01
1403636739763555584,-7.632980843064695042e-01,2.293589850656669871e+00,-2.045638300513874797e-01,5.545142965719946915e-01,-2.440585020702962515e-01,-7.797227857114028549e-01,-1.580560657074527586e-01
1403636739813555456,-7.626753752927971641e-01,2.303003563672674225e+00,-2.082156402072194989e-01,5.543697029711107671e-01,-2.476300967761665417e-01,-7.785594482518382042e-01,-1.587411513632868976e-01
1403636739863555584,-7.616801829752924968e-01,2.313061166907056876e+00,-2.134735722781931355e-01,5.536742204108876519e-01,-2.501210568250342159e-01,-7.781121361573367645e-01,-1.594547526723184283e-01
1403636739913555456,-7.628250898143613679e-01,2.322301993919186902e+00,-2.211084868786071245e-01,5.534147472212778140e-01,-2.513387649873474738e-01,-7.777148718870223743e-01,-1.603761853218761135e-01
1403636739963555584,-7.619756000587220024e-01,2.332130501136542744e+00,-2.296129521481312663e-01,5.533227094815890146e-01,-2.516384391035940693e-01,-7.774642185985113363e-01,-1.614356340355691255e-01
1403636740013555456,-7.604535868700161849e-01,2.342084118794188541e+00,-2.383405201862723310e-01,5.525674852313395835e-01,-2.512446001156591890e-01,-7.779498303599480247e-01,-1.622941361256281800e-01
1403636740063555584,-7.587855497399813576e-01,2.352344771933021050e+00,-2.495267657339289846e-01,5.520478988405791432e-01,-2.498171706025856253e-01,-7.785355595216567615e-01,-1.634529939099355622e-01
1403636740113555456,-7.572758711998128778e-01,2.362205879348385107e+00,-2.607846156959816586e-01,5.519565688793494074e-01,-2.474046919151795254e-01,-7.788794055645796854e-01,-1.657761625706735964e-01
1403636740163555584,-7.556937396094512982e-01,2.372521891342050715e+00,-2.721505241627131810e-01,5.512757735097133516e-01,-2.443600122215726089e-01,-7.797306093067877253e-01,-1.685330320097683521e-01
1403636740213555456,-7.542910235632513949e-01,2.383246287212573922e+00,-2.849498316429476819e-01,5.513780756214926582e-01,-2.408875317876428279e-01,-7.801103094826158380e-01,-1.714156346198749126e-01
1403636740263555584,-7.534678363448957805e-01,2.393001562177099917e+00,-2.980667293327303735e-01,5.509287777922642348e-01,-2.380554946016121276e-01,-7.808523360085090070e-01,-1.734263320270555686e-01
1403636740313555456,-7.521012718504426209e-01,2.403107059484246300e+00,-3.138498909827334704e-01,5.528377827379012954e-01,-2.372933674506841895e-01,-7.799807300179851799e-01,-1.723145511614343206e-01
1403636740363555584,-7.512390693430665012e-01,2.412655075202361665e+00,-3.301081687653880103e-01,5.540930323054336082e-01,-2.371243465667403072e-01,-7.796847649199937225e-01,-1.698370488660236599e-01
1403636740413555456,-7.515544769183214457e-01,2.419996329312399830e+00,-3.444245781490249958e-01,5.554386073361743392e-01,-2.382417682580160179e-01,-7.791074927615895263e-01,-1.664942283098567177e-01
1403636740463555584,-7.504169296097648045e-01,2.428631603436909980e+00,-3.621798730764523855e-01,5.557841224970614391e-01,-2.387937726790740345e-01,-7.793059015484192775e-01,-1.635966231976432317e-01
1403636740513555456,-7.491516562692142056e-01,2.436440894648593591e+00,-3.809799003908237447e-01,5.582773475604975166e-01,-2.388901127393023294e-01,-7.779914112659764847e-01,-1.612057109180478620e-01
1403636740563555584,-7.482837441010300461e-01,2.443528515290294134e+00,-3.968875641410768429e-01,5.589401202689670001e-01,-2.380422837344379206e-01,-7.779042300426002310e-01,-1.605827574493461363e-01
1403636740613555456,-7.461200294910597108e-01,2.451734789138347193e+00,-4.117365608728336679e-01,5.595364628257563089e-01,-2.372084503576046832e-01,-7.779406659313718997e-01,-1.595600768915544088e-01
1403636740663555584,-7.444289569712216892e-01,2.458852210929325377e+00,-4.249006957671068174e-01,5.590289411476681014e-01,-2.376306097324114019e-01,-7.786072710147049492e-01,-1.574453994264458923e-01
1403636740713555456,-7.415997670601929270e-01,2.465805771276139424e+00,-4.376446201379193268e-01,5.577030584831831339e-01,-2.379180969367725440e-01,-7.798591987313047147e-01,-1.555053306567183435e-01
1403636740763555584,-7.381063404111162241e-01,2.473731488307829629e+00,-4.498566938933487025e-01,5.557366760619332213e-01,-2.369717088562696139e-01,-7.816249278550452262e-01,-1.551245571692911329e-01
1403636740813555456,-7.329168977759146220e-01,2.480184117114969222e+00,-4.591080554333725749e-01,5.556067216570841349e-01,-2.367215687548814285e-01,-7.819995436617729334e-01,-1.540804447309082059e-01
1403636740863555584,-7.300193720323165936e-01,2.487568101508713880e+00,-4.701066537118750444e-01,5.563981199307521663e-01,-2.361292677482572655e-01,-7.816930719083866608e-01,-1.536881335062210974e-01
1403636740913555456,-7.263653935419843721e-01,2.495630693457104421e+00,-4.827525284209302492e-01,5.570313626000454876e-01,-2.336042147748979281e-01,-7.815460167258569957e-01,-1.559838314034068807e-01
1403636740963555584,-7.244511130666059229e-01,2.502440811778881447e+00,-4.982347814479113346e-01,5.579209342096854707e-01,-2.303149190356758858e-01,-7.810569892573638873e-01,-1.600913763211626317e-01
1403636741013555456,-7.209313332730821200e-01,2.509667657172298671e+00,-5.143767784678439092e-01,5.574255958785009346e-01,-2.254884509694904671e-01,-7.815394573621410323e-01,-1.662159442561630673e-01
1403636741063555584,-7.173188322173512654e-01,2.516788358210476861e+00,-5.317057823037378839e-01,5.573221354684867457e-01,-2.221574434057896341e-01,-7.812078749449612447e-01,-1.724887352270490781e-01
1403636741113555456,-7.132763417546427176e-01,2.523662446234276935e+00,-5.513691062264406417e-01,5.579470209978362183e-01,-2.224409760318374896e-01,-7.799738631920506426e-01,-1.756584944684204397e-01
1403636741163555584,-7.090994399761405553e-01,2.529091178656396988e+00,-5.723279039397094481e-01,5.587896747124971863e-01,-2.254346030706037007e-01,-7.780309089192050109e-01,-1.777673871649592396e-01
1403636741213555456,-7.043373543788836733e-01,2.533803820891771696e+00,-5.946577690395206117e-01,5.599930416341575290e-01,-2.309353183440970847e-01,-7.756797753082455005e-01,-1.771935615093988836e-01
1403636741263555584,-6.993833869357536370e-01,2.537412628234794187e+00,-6.190032268586542763e-01,5.608630481708037907e-01,-2.371909292973028438e-01,-7.736954352306372185e-01,-1.748384333003228930e-01
1403636741313555456,-6.944922853413567632e-01,2.540193957728905438e+00,-6.441881326104678118e-01,5.605958834186591799e-01,-2.425970843618842077e-01,-7.728026889841658198e-01,-1.722060221130752022e-01
1403636741363555584,-6.899259670192157134e-01,2.542303690031970653e+00,-6.683285284166842199e-01,5.575585370960697285e-01,-2.483145410027109146e-01,-7.738300761723527765e-01,-1.692789994328728065e-01
1403636741413555456,-6.846505777716244134e-01,2.544092744007086182e+00,-6.927457231982331320e-01,5.544664207658275279e-01,-2.527108717243140568e-01,-7.749612207135538888e-01,-1.677477569019274195e-01
1403636741463555584,-6.785332261950165478e-01,2.545382027944397052e+00,-7.157551482764916706e-01,5.507311954522865483e-01,-2.559412857698344923e-01,-7.767070138459106765e-01,-1.670790927577336105e-01
1403636741513555456,-6.710984278837023309e-01,2.546567376048797016e+00,-7.375858005561930497e-01,5.447170387133152269e-01,-2.589925348101764224e-01,-7.801733441907764410e-01,-1.659390480332351425e-01
1403636741563555584,-6.653013904875533235e-01,2.548416017770986031e+00,-7.564114953981783129e-01,5.419614717256899805e-01,-2.632548450498403136e-01,-7.814372600230924393e-01,-1.622666274078261583e-01
1403636741613555456,-6.590935907048676157e-01,2.551143513901900306e+00,-7.727793588309702644e-01,5.381756427724933012e-01,-2.629958550169463893e-01,-7.837033788890288566e-01,-1.643446734404201692e-01
1403636741663555584,-6.531134405516066943e-01,2.554963017133878189e+00,-7.884221944463613019e-01,5.366281215445649622e-01,-2.634884302229373310e-01,-7.845697882571380788e-01,-1.644820770186032621e-01
1403636741713555456,-6.486165803998910073e-01,2.558356732076216389e+00,-8.006232775799125845e-01,5.368027990990151821e-01,-2.630029344618419751e-01,-7.843957873369915568e-01,-1.655157398917207201e-01
1403636741763555584,-6.451500546564140626e-01,2.563157724167022256e+00,-8.107410866425068807e-01,5.384428262443430313e-01,-2.615400027040678532e-01,-7.834093874041847538e-01,-1.671702173790556301e-01
1403636741813555456,-6.416111159506246997e-01,2.568711390289432295e+00,-8.209463324131968109e-01,5.401508625763610238e-01,-2.594617771746682844e-01,-7.825180852637149131e-01,-1.690623496778198842e-01
1403636741863555584,-6.387039701855445895e-01,2.573850100564938792e+00,-8.314741367412831208e-01,5.421251450010465822e-01,-2.565465295695956160e-01,-7.815409342827212003e-01,-1.716915063824719090e-01
1403636741913555456,-6.361376239074157946e-01,2.579084596589714451e+00,-8.439011224885529794e-01,5.429148798329002101e-01,-2.533482533058067920e-01,-7.814718792336403652e-01,-1.742406317997247100e-01
1403636741963555584,-6.353860516552125581e-01,2.585592740012761404e+00,-8.578386679337390852e-01,5.432385020613264004e-01,-2.491255989085580935e-01,-7.818201548625844932e-01,-1.777234123498166452e-01
1403636742013555456,-6.340718418563133785e-01,2.591081058348877697e+00,-8.740654678344828010e-01,5.416990166163386800e-01,-2.457340416648745585e-01,-7.834106321171505627e-01,-1.801242283807036881e-01
1403636742063555584,-6.329775336450228496e-01,2.595987470934637553e+00,-8.914408591120354108e-01,5.395800055862949307e-01,-2.439040209352765776e-01,-7.855307957083412784e-01,-1.797376286060279049e-01
1403636742113555456,-6.354665724220900369e-01,2.602049296523348598e+00,-9.101781928537634458e-01,5.362596185764543222e-01,-2.440710372702910302e-01,-7.884365217628920286e-01,-1.766997492937462944e-01
1403636742163555584,-6.356756296151057084e-01,2.605109571619224518e+00,-9.246654705482593162e-01,5.343573293858940865e-01,-2.451035104453213320e-01,-7.902618479628611414e-01,-1.728372799869260235e-01
